[0;32mI (13) boot: ESP-IDF v5.1-beta1-378-gea5e0ff298-dirt 2nd stage bootloader[0m
[0;32mI (13) boot: compile time Jun  7 2023 07:48:23[0m
[0;32mI (15) boot: Multicore bootloader[0m
[0;32mI (19) boot: chip revision: v3.1[0m
[0;32mI (23) boot.esp32: SPI Speed      : 40MHz[0m
[0;32mI (27) boot.esp32: SPI Mode       : DIO[0m
[0;32mI (32) boot.esp32: SPI Flash Size : 4MB[0m
[0;32mI (36) boot: Enabling RNG early entropy source...[0m
[0;32mI (42) boot: Partition Table:[0m
[0;32mI (45) boot: ## Label            Usage          Type ST Offset   Length[0m
[0;32mI (53) boot:  0 nvs              WiFi data        01 02 00009000 00006000[0m
[0;32mI (60) boot:  1 phy_init         RF data          01 01 0000f000 00001000[0m
[0;32mI (67) boot:  2 factory          factory app      00 00 00010000 003f0000[0m
[0;32mI (75) boot: End of partition table[0m
[0;32mI (79) esp_image: segment 0: paddr=00010020 vaddr=3f400020 size=0b144h ( 45380) map[0m
[0;32mI (104) esp_image: segment 1: paddr=0001b16c vaddr=3ffb0000 size=01f6ch (  8044) load[0m
[0;32mI (108) esp_image: segment 2: paddr=0001d0e0 vaddr=40080000 size=013f4h (  5108) load[0m
[0;32mI (112) esp_image: segment 3: paddr=0001e4dc vaddr=00000000 size=01b3ch (  6972) [0m
[0;32mI (121) esp_image: segment 4: paddr=00020020 vaddr=400d0020 size=109ech ( 68076) map[0m
[0;32mI (152) boot: Loaded app from partition at offset 0x10000[0m
[0;32mI (152) boot: Disabling RNG early entropy source...[0m
tap_trace,ms,tap_src,seq,cand,jerk,int1,int2,pgood,batt_pct,gx,gy,gz,ax,ay,az
tap_trace,90581,0x00,0,0,155,0,0,-1,100,0,0,0,240,-339,16635
tap_trace,90637,0x00,0,0,66,0,0,-1,100,0,0,0,217,-357,16597
tap_trace,90695,0x00,0,0,45,0,0,-1,100,0,0,0,211,-350,16612
tap_trace,90751,0x00,0,0,52,0,0,-1,100,0,0,0,234,-315,16604
tap_trace,90808,0x00,0,0,77,0,0,-1,100,0,0,0,212,-317,16628
tap_trace,90864,0x00,0,0,69,0,0,-1,100,0,0,0,215,-344,16593
tap_trace,90921,0x00,0,0,72,0,0,-1,100,0,0,0,230,-341,16624
tap_trace,90979,0x00,0,0,34,0,0,-1,100,0,0,0,205,-325,16582
tap_trace,91035,0x00,0,0,49,0,0,-1,100,0,0,0,216,-288,16564
tap_trace,91091,0x00,0,0,72,0,0,-1,100,0,0,0,196,-339,16589
tap_trace,91148,0x00,0,0,71,0,0,-1,100,0,0,0,217,-338,16599
tap_trace,91204,0x00,0,0,54,0,0,-1,100,0,0,0,251,-322,16583
tap_trace,91262,0x00,0,0,50,0,0,-1,100,0,0,0,216,-339,16622
tap_trace,91318,0x00,0,0,67,0,0,-1,100,0,0,0,247,-307,16612
tap_trace,91375,0x00,0,0,115,0,0,-1,100,0,0,0,188,-340,16602
tap_trace,91431,0x00,0,0,68,0,0,-1,100,0,0,0,210,-350,16612
tap_trace,91488,0x00,0,0,45,0,0,-1,100,0,0,0,215,-318,16599
tap_trace,91545,0x00,0,0,56,0,0,-1,100,0,0,0,226,-315,16570
tap_trace,91602,0x00,0,0,59,0,0,-1,100,0,0,0,208,-284,16630
tap_trace,91658,0x00,0,0,71,0,0,-1,100,0,0,0,261,-336,16589
tap_trace,91715,0x00,0,0,26,0,0,-1,100,0,0,0,244,-313,16552
tap_trace,91771,0x00,0,0,39,0,0,-1,100,0,0,0,202,-320,16574
tap_trace,91829,0x00,0,0,71,0,0,-1,100,0,0,0,240,-319,16586
tap_trace,91885,0x00,0,0,92,0,0,-1,100,0,0,0,197,-341,16608
tap_trace,91941,0x00,0,0,24,0,0,-1,100,0,0,0,204,-321,16610
tap_trace,91998,0x00,0,0,30,0,0,-1,100,0,0,0,214,-319,16570
tap_trace,92054,0x00,0,0,21,0,0,-1,100,0,0,0,240,-335,16602
tap_trace,92112,0x00,0,0,124,0,0,-1,100,0,0,0,244,-336,16587
tap_trace,92169,0x00,0,0,51,0,0,-1,100,0,0,0,213,-369,16608
tap_trace,92225,0x00,0,0,93,0,0,-1,100,0,0,0,181,-310,16572
tap_trace,92282,0x00,0,0,67,0,0,-1,100,0,0,0,252,-277,16606
tap_trace,92338,0x00,0,0,67,0,0,-1,100,0,0,0,241,-331,16592
tap_trace,92396,0x00,0,0,37,0,0,-1,100,0,0,0,207,-325,16573
tap_trace,92452,0x00,0,0,62,0,0,-1,100,0,0,0,205,-331,16642
tap_trace,92509,0x00,0,0,46,0,0,-1,100,0,0,0,207,-337,16620
tap_trace,92565,0x00,0,0,95,0,0,-1,100,0,0,0,209,-301,16569
tap_trace,92622,0x00,0,0,112,0,0,-1,100,0,0,0,237,-333,16581
tap_trace,92679,0x00,0,0,50,0,0,-1,100,0,0,0,221,-297,16612
tap_trace,92736,0x00,0,0,37,0,0,-1,100,0,0,0,485,-330,16584
tap_trace,92792,0x00,0,0,29,0,0,-1,100,0,0,0,209,-294,16604
tap_trace,92849,0x00,0,0,69,0,0,-1,100,0,0,0,227,-333,16614
tap_trace,92905,0x00,0,0,75,0,0,-1,100,0,0,0,202,-343,16573
tap_trace,92963,0x00,0,0,85,0,0,-1,100,0,0,0,230,-286,16597
tap_trace,93019,0x00,0,0,57,0,0,-1,100,0,0,0,205,-340,16634
tap_trace,93076,0x00,0,0,43,0,0,-1,100,0,0,0,196,-328,16580
tap_trace,93132,0x00,0,0,43,0,0,-1,100,0,0,0,205,-323,16570
tap_trace,93189,0x00,0,0,75,0,0,-1,100,0,0,0,212,-368,16589
tap_trace,93246,0x00,0,0,97,0,0,-1,100,0,0,0,221,-290,16600
tap_trace,93303,0x00,0,0,47,0,0,-1,100,0,0,0,227,-387,16594
tap_trace,93359,0x00,0,0,22,0,0,-1,100,0,0,0,218,-321,16598
tap_trace,93416,0x00,0,0,99,0,0,-1,100,0,0,0,192,-313,16580
tap_trace,93472,0x00,0,0,78,0,0,-1,100,0,0,0,234,-327,16608
tap_trace,93530,0x00,0,0,48,0,0,-1,100,0,0,0,191,-307,16613
tap_trace,93586,0x00,0,0,22,0,0,-1,100,0,0,0,182,-324,16569
tap_trace,93643,0x00,0,0,54,0,0,-1,100,0,0,0,209,-338,16598
tap_trace,93699,0x00,0,0,53,0,0,-1,100,0,0,0,217,-316,16591
tap_trace,93756,0x00,0,0,42,0,0,-1,100,0,0,0,213,-314,16578
tap_trace,93813,0x00,0,0,33,0,0,-1,100,0,0,0,207,-342,16610
tap_trace,93870,0x00,0,0,20,0,0,-1,100,0,0,0,242,-326,16566
tap_trace,93926,0x00,0,0,27,0,0,-1,100,0,0,0,236,-336,16600
tap_trace,93983,0x00,0,0,32,0,0,-1,100,0,0,0,258,-338,16586
tap_trace,94039,0x00,0,0,34,0,0,-1,100,0,0,0,221,-316,16608
tap_trace,94097,0x00,0,0,94,0,0,-1,100,0,0,0,216,-332,16639
tap_trace,94154,0x00,0,0,44,0,0,-1,100,0,0,0,187,-333,16609
tap_trace,94210,0x00,0,0,58,0,0,-1,100,0,0,0,238,-331,16601
tap_trace,94266,0x00,0,0,117,0,0,-1,100,0,0,0,196,-342,16603
tap_trace,94323,0x00,0,0,57,0,0,-1,100,0,0,0,208,-350,16597
tap_trace,94380,0x00,0,0,69,0,0,-1,100,0,0,0,207,-329,16595
tap_trace,94437,0x00,0,0,121,0,0,-1,100,0,0,0,198,-353,16627
tap_trace,94493,0x00,0,0,99,0,0,-1,100,0,0,0,203,-323,16578
tap_trace,94550,0x00,0,0,54,0,0,-1,100,0,0,0,266,-300,16530
tap_trace,94606,0x00,0,0,62,0,0,-1,100,0,0,0,239,-326,16602
tap_trace,94664,0x00,0,0,99,0,0,-1,100,0,0,0,263,-301,16595
tap_trace,94720,0x00,0,0,76,0,0,-1,100,0,0,0,238,-296,16621
tap_trace,94777,0x00,0,0,91,0,0,-1,100,0,0,0,273,-362,16589
tap_trace,94833,0x00,0,0,37,0,0,-1,100,0,0,0,225,-269,16620
tap_trace,94889,0x00,0,0,38,0,0,-1,100,0,0,0,245,-279,16565
tap_trace,94947,0x00,0,0,98,0,0,-1,100,0,0,0,247,-321,16589
tap_trace,95004,0x00,0,0,122,0,0,-1,100,0,0,0,242,-328,16592
tap_trace,95060,0x00,0,0,128,0,0,-1,100,0,0,0,231,-276,16598
tap_trace,95117,0x00,0,0,92,0,0,-1,100,0,0,0,221,-315,16594
tap_trace,95173,0x00,0,0,101,0,0,-1,100,0,0,0,199,-361,16559
tap_trace,95231,0x00,0,0,136,0,0,-1,100,0,0,0,224,-262,16602
tap_trace,95287,0x00,0,0,125,0,0,-1,100,0,0,0,208,-354,16608
tap_trace,95344,0x00,0,0,17,0,0,-1,100,0,0,0,191,-334,16615
tap_trace,95400,0x00,0,0,124,0,0,-1,100,0,0,0,257,-252,16613
tap_trace,95456,0x00,0,0,129,0,0,-1,100,0,0,0,226,-349,16598
tap_trace,95514,0x00,0,0,105,0,0,-1,100,0,0,0,220,-290,16632
tap_trace,95570,0x00,0,0,49,0,0,-1,100,0,0,0,227,-333,16584
tap_trace,95627,0x00,0,0,81,0,0,-1,100,0,0,0,188,-330,16604
tap_trace,95683,0x00,0,0,116,0,0,-1,100,0,0,0,254,-303,16613
tap_trace,95739,0x00,0,0,107,0,0,-1,100,0,0,0,191,-322,16571
tap_trace,95797,0x00,0,0,74,0,0,-1,100,0,0,0,235,-314,16636
tap_trace,95854,0x00,0,0,42,0,0,-1,100,0,0,0,204,-314,16597
tap_trace,95910,0x00,0,0,39,0,0,-1,100,0,0,0,238,-332,16590
tap_trace,95967,0x00,0,0,41,0,0,-1,100,0,0,0,216,-321,16601
tap_trace,96023,0x00,0,0,111,0,0,-1,100,0,0,0,207,-335,16634
tap_trace,96081,0x00,0,0,91,0,0,-1,100,0,0,0,211,-326,16600
tap_trace,96137,0x00,0,0,79,0,0,-1,100,0,0,0,234,-329,16614
tap_trace,96193,0x00,0,0,82,0,0,-1,100,0,0,0,258,-316,16582
tap_trace,96250,0x00,0,0,77,0,0,-1,100,0,0,0,195,-354,16607
tap_trace,96306,0x00,0,0,52,0,0,-1,100,0,0,0,167,-315,16607
tap_trace,96364,0x00,0,0,56,0,0,-1,100,0,0,0,239,-313,16610
tap_trace,96421,0x00,0,0,24,0,0,-1,100,0,0,0,198,-350,16550
tap_trace,96477,0x00,0,0,44,0,0,-1,100,0,0,0,173,-318,16594
tap_trace,96533,0x00,0,0,59,0,0,-1,100,0,0,0,217,-354,16577
tap_trace,96590,0x00,0,0,21,0,0,-1,100,0,0,0,223,-344,16618
tap_trace,96648,0x00,0,0,108,0,0,-1,100,0,0,0,191,-319,16580
tap_trace,96704,0x00,0,0,111,0,0,-1,100,0,0,0,247,-337,16576
tap_trace,96760,0x00,0,0,72,0,0,-1,100,0,0,0,207,-335,16612
tap_trace,96817,0x00,0,0,101,0,0,-1,100,0,0,0,212,-344,16567
tap_trace,96873,0x00,0,0,67,0,0,-1,100,0,0,0,187,-341,16604
tap_trace,96931,0x00,0,0,55,0,0,-1,100,0,0,0,213,-350,16601
tap_trace,96987,0x00,0,0,47,0,0,-1,100,0,0,0,227,-306,16579
tap_trace,97044,0x00,0,0,32,0,0,-1,100,0,0,0,206,-349,16596
tap_trace,97100,0x00,0,0,48,0,0,-1,100,0,0,0,207,-337,16579
tap_trace,97156,0x00,0,0,70,0,0,-1,100,0,0,0,219,-324,16571
tap_trace,97214,0x00,0,0,34,0,0,-1,100,0,0,0,244,-313,16603
tap_trace,97271,0x00,0,0,85,0,0,-1,100,0,0,0,203,-360,16593
tap_trace,97327,0x00,0,0,52,0,0,-1,100,0,0,0,214,-336,16595
tap_trace,97383,0x00,0,0,44,0,0,-1,100,0,0,0,222,-360,16591
tap_trace,97440,0x00,0,0,123,0,0,-1,100,0,0,0,228,-324,16621
tap_trace,97497,0x00,0,0,59,0,0,-1,100,0,0,0,220,-293,16601
tap_trace,97554,0x00,0,0,98,0,0,-1,100,0,0,0,211,-343,16598
tap_trace,97610,0x00,0,0,38,0,0,-1,100,0,0,0,201,-319,16606
tap_trace,97667,0x00,0,0,64,0,0,-1,100,0,0,0,193,-325,16601
tap_trace,97723,0x00,0,0,55,0,0,-1,100,0,0,0,235,-321,16605
tap_trace,97781,0x00,0,0,69,0,0,-1,100,0,0,0,202,-296,16569
tap_trace,97837,0x00,0,0,69,0,0,-1,100,0,0,0,231,-338,16594
tap_trace,97893,0x00,0,0,41,0,0,-1,100,0,0,0,233,-341,16608
tap_trace,97950,0x00,0,0,33,0,0,-1,100,0,0,0,215,-329,16621
tap_trace,98006,0x00,0,0,61,0,0,-1,100,0,0,0,184,-321,16619
tap_trace,98064,0x00,0,0,64,0,0,-1,100,0,0,0,197,-316,16600
tap_trace,98120,0x00,0,0,53,0,0,-1,100,0,0,0,207,-326,16611
tap_trace,98176,0x00,0,0,101,0,0,-1,100,0,0,0,210,-309,16595
tap_trace,98233,0x00,0,0,72,0,0,-1,100,0,0,0,188,-344,16606
tap_trace,98289,0x00,0,0,88,0,0,-1,100,0,0,0,205,-332,16585
tap_trace,98347,0x00,0,0,75,0,0,-1,100,0,0,0,202,-350,16570
tap_trace,98403,0x00,0,0,58,0,0,-1,100,0,0,0,218,-329,16612
tap_trace,98460,0x00,0,0,68,0,0,-1,100,0,0,0,175,-320,16600
tap_trace,98516,0x00,0,0,76,0,0,-1,100,0,0,0,227,-359,16592
tap_trace,98572,0x00,0,0,48,0,0,-1,100,0,0,0,211,-343,16582
tap_trace,98630,0x00,0,0,78,0,0,-1,100,0,0,0,197,-336,16609
tap_trace,98687,0x00,0,0,79,0,0,-1,100,0,0,0,205,-349,16592
tap_trace,98743,0x00,0,0,30,0,0,-1,100,0,0,0,223,-331,16606
tap_trace,98799,0x00,0,0,42,0,0,-1,100,0,0,0,210,-335,16604
tap_trace,98856,0x00,0,0,40,0,0,-1,100,0,0,0,224,-295,16591
tap_trace,98913,0x00,0,0,25,0,0,-1,100,0,0,0,193,-332,16572
tap_trace,98970,0x00,0,0,23,0,0,-1,100,0,0,0,202,-350,16559
tap_trace,99026,0x00,0,0,22,0,0,-1,100,0,0,0,188,-313,16584
tap_trace,99083,0x00,0,0,15,0,0,-1,100,0,0,0,203,-329,16599
tap_trace,99139,0x00,0,0,40,0,0,-1,100,0,0,0,205,-341,16608
tap_trace,99197,0x00,0,0,91,0,0,-1,100,0,0,0,222,-315,16582
tap_trace,99253,0x00,0,0,62,0,0,-1,100,0,0,0,226,-335,16558
tap_trace,99310,0x00,0,0,28,0,0,-1,100,0,0,0,208,-342,16609
tap_trace,99366,0x00,0,0,43,0,0,-1,100,0,0,0,214,-317,16576
tap_trace,99423,0x00,0,0,89,0,0,-1,100,0,0,0,233,-345,16618
tap_trace,99480,0x00,0,0,105,0,0,-1,100,0,0,0,194,-327,16601
tap_trace,99537,0x00,0,0,64,0,0,-1,100,0,0,0,195,-364,16602
tap_trace,99593,0x00,0,0,60,0,0,-1,100,0,0,0,211,-324,16554
tap_trace,99650,0x00,0,0,17,0,0,-1,100,0,0,0,217,-324,16595
tap_trace,99706,0x00,0,0,87,0,0,-1,100,0,0,0,194,-336,16616
tap_trace,99764,0x00,0,0,39,0,0,-1,100,0,0,0,191,-323,16583
tap_trace,99820,0x00,0,0,61,0,0,-1,100,0,0,0,232,-378,16608
tap_trace,99877,0x00,0,0,84,0,0,-1,100,0,0,0,188,-350,16600
tap_trace,99933,0x00,0,0,51,0,0,-1,100,0,0,0,201,-331,16612
tap_trace,99990,0x00,0,0,32,0,0,-1,100,0,0,0,208,-323,16578
tap_trace,100047,0x00,0,0,62,0,0,-1,100,0,0,0,220,-309,16566
tap_trace,100104,0x00,0,0,123,0,0,-1,100,0,0,0,220,-320,16593
tap_trace,100160,0x00,0,0,64,0,0,-1,100,0,0,0,207,-323,16610
tap_trace,100217,0x00,0,0,31,0,0,-1,100,0,0,0,198,-357,16596
tap_trace,100273,0x00,0,0,85,0,0,-1,100,0,0,0,218,-348,16618
tap_trace,100331,0x00,0,0,48,0,0,-1,100,0,0,0,212,-345,16594
tap_trace,100387,0x00,0,0,30,0,0,-1,100,0,0,0,186,-356,16591
tap_trace,100444,0x00,0,0,83,0,0,-1,100,0,0,0,233,-333,16591
tap_trace,100500,0x00,0,0,85,0,0,-1,100,0,0,0,221,-326,16611
tap_trace,100557,0x00,0,0,49,0,0,-1,100,0,0,0,219,-333,16615
tap_trace,100614,0x00,0,0,59,0,0,-1,100,0,0,0,198,-327,16622
tap_trace,100671,0x00,0,0,49,0,0,-1,100,0,0,0,195,-347,16582
tap_trace,100727,0x00,0,0,82,0,0,-1,100,0,0,0,222,-349,16623
tap_trace,100784,0x00,0,0,116,0,0,-1,100,0,0,0,192,-328,16626
tap_trace,100840,0x00,0,0,43,0,0,-1,100,0,0,0,220,-331,16604
tap_trace,100898,0x00,0,0,42,0,0,-1,100,0,0,0,213,-351,16604
tap_trace,100954,0x00,0,0,18,0,0,-1,100,0,0,0,222,-329,16590
tap_trace,101011,0x00,0,0,27,0,0,-1,100,0,0,0,223,-333,16586
tap_trace,101067,0x00,0,0,35,0,0,-1,100,0,0,0,212,-330,16585
tap_trace,101124,0x00,0,0,43,0,0,-1,100,0,0,0,236,-354,16598
tap_trace,101181,0x00,0,0,97,0,0,-1,100,0,0,0,185,-297,16593
tap_trace,101238,0x00,0,0,59,0,0,-1,100,0,0,0,215,-329,16626
tap_trace,101294,0x00,0,0,40,0,0,-1,100,0,0,0,214,-350,16583
tap_trace,101350,0x00,0,0,51,0,0,-1,100,0,0,0,220,-326,16566
tap_trace,101407,0x00,0,0,88,0,0,-1,100,0,0,0,208,-347,16578
tap_trace,101465,0x00,0,0,93,0,0,-1,100,0,0,0,239,-317,16574
tap_trace,101521,0x00,0,0,95,0,0,-1,100,0,0,0,199,-364,16575
tap_trace,101578,0x00,0,0,42,0,0,-1,100,0,0,0,212,-320,16600
tap_trace,101634,0x00,0,0,63,0,0,-1,100,0,0,0,223,-348,16585
tap_trace,101691,0x00,0,0,42,0,0,-1,100,0,0,0,227,-349,16618
tap_trace,101748,0x00,0,0,120,0,0,-1,100,0,0,0,199,-328,16599
tap_trace,101805,0x00,0,0,88,0,0,-1,100,0,0,0,224,-351,16591
tap_trace,101861,0x00,0,0,11,0,0,-1,100,0,0,0,201,-331,16571
tap_trace,101918,0x00,0,0,56,0,0,-1,100,0,0,0,204,-320,16573
tap_trace,101974,0x00,0,0,49,0,0,-1,100,0,0,0,190,-309,16603
tap_trace,102032,0x00,0,0,51,0,0,-1,100,0,0,0,220,-365,16606
tap_trace,102088,0x00,0,0,45,0,0,-1,100,0,0,0,198,-332,16622
tap_trace,102145,0x00,0,0,94,0,0,-1,100,0,0,0,237,-324,16610
tap_trace,102201,0x00,0,0,80,0,0,-1,100,0,0,0,216,-331,16602
tap_trace,102258,0x00,0,0,99,0,0,-1,100,0,0,0,190,-323,16579
tap_trace,102315,0x00,0,0,29,0,0,-1,100,0,0,0,210,-358,16573
tap_trace,102372,0x00,0,0,55,0,0,-1,100,0,0,0,245,-353,16593
tap_trace,102428,0x00,0,0,67,0,0,-1,100,0,0,0,207,-318,16582
tap_trace,102484,0x00,0,0,82,0,0,-1,100,0,0,0,230,-331,16601
tap_trace,102541,0x00,0,0,51,0,0,-1,100,0,0,0,213,-320,16595
tap_trace,102599,0x00,0,0,52,0,0,-1,100,0,0,0,198,-308,16570
tap_trace,102655,0x00,0,0,56,0,0,-1,100,0,0,0,218,-329,16590
tap_trace,102711,0x00,0,0,28,0,0,-1,100,0,0,0,201,-346,16613
tap_trace,102768,0x00,0,0,31,0,0,-1,100,0,0,0,213,-338,16617
tap_trace,102824,0x00,0,0,34,0,0,-1,100,0,0,0,225,-356,16612
tap_trace,102882,0x00,0,0,60,0,0,-1,100,0,0,0,205,-347,16614
tap_trace,102939,0x00,0,0,36,0,0,-1,100,0,0,0,227,-326,16588
tap_trace,102995,0x00,0,0,58,0,0,-1,100,0,0,0,256,-311,16592
tap_trace,103051,0x00,0,0,78,0,0,-1,100,0,0,0,241,-339,16618
tap_trace,103108,0x00,0,0,68,0,0,-1,100,0,0,0,218,-343,16614
tap_trace,103166,0x00,0,0,30,0,0,-1,100,0,0,0,242,-292,16606
tap_trace,103222,0x00,0,0,123,0,0,-1,100,0,0,0,219,-350,16608
tap_trace,103278,0x00,0,0,124,0,0,-1,100,0,0,0,247,-311,16572
tap_trace,103335,0x00,0,0,48,0,0,-1,100,0,0,0,216,-316,16591
tap_trace,103391,0x00,0,0,55,0,0,-1,100,0,0,0,237,-270,16644
tap_trace,103449,0x00,0,0,75,0,0,-1,100,0,0,0,251,-323,16613
tap_trace,103506,0x00,0,0,44,0,0,-1,100,0,0,0,220,-347,16598
tap_trace,103562,0x00,0,0,31,0,0,-1,100,0,0,0,236,-288,16589
tap_trace,103619,0x00,0,0,21,0,0,-1,100,0,0,0,237,-308,16627
tap_trace,103675,0x00,0,0,74,0,0,-1,100,0,0,0,233,-327,16626
tap_trace,103733,0x00,0,0,50,0,0,-1,100,0,0,0,194,-319,16572
tap_trace,103789,0x00,0,0,66,0,0,-1,100,0,0,0,223,-322,16609
tap_trace,103846,0x00,0,0,86,0,0,-1,100,0,0,0,243,-303,16578
tap_trace,103902,0x00,0,0,63,0,0,-1,100,0,0,0,207,-328,16638
tap_trace,103959,0x00,0,0,50,0,0,-1,100,0,0,0,222,-304,16600
tap_trace,104016,0x00,0,0,46,0,0,-1,100,0,0,0,209,-338,16575
tap_trace,104073,0x00,0,0,83,0,0,-1,100,0,0,0,217,-311,16608
tap_trace,104129,0x00,0,0,41,0,0,-1,100,0,0,0,222,-329,16595
tap_trace,104186,0x00,0,0,92,0,0,-1,100,0,0,0,195,-324,16603
tap_trace,104242,0x00,0,0,80,0,0,-1,100,0,0,0,206,-291,16580
tap_trace,104300,0x00,0,0,43,0,0,-1,100,0,0,0,230,-309,16590
tap_trace,104356,0x00,0,0,45,0,0,-1,100,0,0,0,249,-333,16572
tap_trace,104413,0x00,0,0,75,0,0,-1,100,0,0,0,204,-320,16612
tap_trace,104469,0x00,0,0,24,0,0,-1,100,0,0,0,220,-330,16618
tap_trace,104525,0x00,0,0,44,0,0,-1,100,0,0,0,244,-305,16602
tap_trace,104583,0x00,0,0,24,0,0,-1,100,0,0,0,216,-357,16621
tap_trace,104640,0x00,0,0,19,0,0,-1,100,0,0,0,182,-327,16608
tap_trace,104696,0x00,0,0,40,0,0,-1,100,0,0,0,234,-312,16611
tap_trace,104752,0x00,0,0,75,0,0,-1,100,0,0,0,229,-341,16615
tap_trace,104809,0x00,0,0,82,0,0,-1,100,0,0,0,240,-274,16603
tap_trace,104867,0x00,0,0,45,0,0,-1,100,0,0,0,202,-336,16580
tap_trace,104923,0x00,0,0,32,0,0,-1,100,0,0,0,216,-341,16633
tap_trace,104980,0x00,0,0,92,0,0,-1,100,0,0,0,241,-297,16620
tap_trace,105036,0x00,0,0,96,0,0,-1,100,0,0,0,218,-331,16618
tap_trace,105093,0x00,0,0,80,0,0,-1,100,0,0,0,239,-318,16581
tap_trace,105150,0x00,0,0,54,0,0,-1,100,0,0,0,227,-278,16618
tap_trace,105207,0x00,0,0,45,0,0,-1,100,0,0,0,221,-338,16623
tap_trace,105263,0x00,0,0,31,0,0,-1,100,0,0,0,240,-345,16618
tap_trace,105320,0x00,0,0,62,0,0,-1,100,0,0,0,233,-330,16595
tap_trace,105376,0x00,0,0,84,0,0,-1,100,0,0,0,204,-310,16592
tap_trace,105434,0x00,0,0,67,0,0,-1,100,0,0,0,227,-345,16629
tap_trace,105490,0x00,0,0,58,0,0,-1,100,0,0,0,188,-353,16598
tap_trace,105547,0x00,0,0,69,0,0,-1,100,0,0,0,218,-298,16583
tap_trace,105603,0x00,0,0,73,0,0,-1,100,0,0,0,214,-308,16611
tap_trace,105660,0x00,0,0,47,0,0,-1,100,0,0,0,231,-307,16577
tap_trace,105717,0x00,0,0,61,0,0,-1,100,0,0,0,195,-324,16588
tap_trace,105774,0x00,0,0,46,0,0,-1,100,0,0,0,207,-346,16596
tap_trace,105830,0x00,0,0,85,0,0,-1,100,0,0,0,217,-314,16592
tap_trace,105886,0x00,0,0,87,0,0,-1,100,0,0,0,208,-348,16586
tap_trace,105943,0x00,0,0,41,0,0,-1,100,0,0,0,212,-325,16605
tap_trace,106001,0x00,0,0,113,0,0,-1,100,0,0,0,188,-311,16575
tap_trace,106057,0x00,0,0,81,0,0,-1,100,0,0,0,220,-344,16577
tap_trace,106113,0x00,0,0,101,0,0,-1,100,0,0,0,219,-309,16612
tap_trace,106170,0x00,0,0,78,0,0,-1,100,0,0,0,242,-293,16596
tap_trace,106226,0x00,0,0,86,0,0,-1,100,0,0,0,181,-358,16605
tap_trace,106284,0x00,0,0,61,0,0,-1,100,0,0,0,198,-342,16605
tap_trace,106340,0x00,0,0,49,0,0,-1,100,0,0,0,213,-335,16589
tap_trace,106397,0x00,0,0,40,0,0,-1,100,0,0,0,218,-336,16620
tap_trace,106453,0x00,0,0,96,0,0,-1,100,0,0,0,203,-330,16608
tap_trace,106510,0x00,0,0,9484,0,0,-1,100,0,0,0,-7523,-4855,8996
tap_trace,106567,0x00,1,1,9480,0,0,-1,100,0,0,0,-75,-863,16413
tap_trace,106624,0x00,1,0,893,0,0,-1,100,0,0,0,211,-376,16494
tap_trace,106680,0x00,1,0,267,0,0,-1,100,0,0,0,199,-328,16603
tap_trace,106736,0x00,1,0,162,0,0,-1,100,0,0,0,200,-329,16592
tap_trace,106793,0x00,2,1,3246,0,0,-1,100,0,0,0,-45,476,19260
tap_trace,106851,0x00,2,0,3035,0,0,-1,100,0,0,0,282,-267,16651
tap_trace,106907,0x00,2,0,415,0,0,-1,100,0,0,0,236,-338,16775
tap_trace,106963,0x00,2,0,195,0,0,-1,100,0,0,0,232,-301,16660
tap_trace,107020,0x00,2,0,219,0,0,-1,100,0,0,0,143,-299,16659
tap_trace,107083,0x00,0,1,1360,0,0,0,100,0,0,0,104,-351,16792
tap_trace,107140,0x00,0,0,1183,0,0,0,100,0,0,0,250,-332,16445
tap_trace,107196,0x00,0,0,350,0,0,0,100,0,0,0,230,-298,16823
tap_trace,107253,0x00,0,0,193,0,0,0,100,0,0,0,206,-319,16724
tap_trace,107309,0x00,0,0,114,0,0,0,100,0,0,0,253,-348,16564
tap_trace,107366,0x00,0,0,41,0,0,0,100,0,0,0,193,-338,16504
tap_trace,107423,0x00,0,0,21,0,0,0,100,0,0,0,233,-280,16630
tap_trace,107479,0x00,0,0,130,0,0,0,100,0,0,0,210,-348,16628
tap_trace,107536,0x00,0,0,89,0,0,0,100,0,0,0,192,-322,16590
tap_trace,107592,0x00,0,0,30,0,0,0,100,0,0,0,198,-342,16590
tap_trace,107649,0x00,0,0,58,0,0,0,100,0,0,0,207,-343,16605
tap_trace,107706,0x00,0,0,35,0,0,0,100,0,0,0,234,-322,16563
tap_trace,107762,0x00,0,0,49,0,0,0,100,0,0,0,170,-328,16610
tap_trace,107819,0x00,0,0,49,0,0,0,100,0,0,0,236,-342,16613
tap_trace,107875,0x00,0,0,39,0,0,0,100,0,0,0,195,-334,16613
tap_trace,107932,0x00,0,0,64,0,0,0,100,0,0,0,212,-320,16582
tap_trace,107989,0x00,0,0,41,0,0,0,100,0,0,0,204,-326,16617
tap_trace,108045,0x00,0,0,55,0,0,0,100,0,0,0,233,-342,16597
tap_trace,108102,0x00,0,0,50,0,0,0,100,0,0,0,189,-326,16607
tap_trace,108158,0x00,0,0,36,0,0,0,100,0,0,0,222,-339,16590
tap_trace,108214,0x00,0,0,59,0,0,0,100,0,0,0,202,-338,16634
tap_trace,108271,0x00,0,0,40,0,0,0,100,0,0,0,215,-332,16618
