[0;32mI (13) boot: ESP-IDF v5.1-beta1-378-gea5e0ff298-dirt 2nd stage bootloader[0m
[0;32mI (13) boot: compile time Jun  7 2023 07:48:23[0m
[0;32mI (15) boot: Multicore bootloader[0m
[0;32mI (19) boot: chip revision: v3.1[0m
[0;32mI (23) boot.esp32: SPI Speed      : 40MHz[0m
[0;32mI (27) boot.esp32: SPI Mode       : DIO[0m
[0;32mI (32) boot.esp32: SPI Flash Size : 4MB[0m
[0;32mI (36) boot: Enabling RNG early entropy source...[0m
[0;32mI (42) boot: Partition Table:[0m
[0;32mI (45) boot: ## Label            Usage          Type ST Offset   Length[0m
[0;32mI (53) boot:  0 nvs              WiFi data        01 02 00009000 00006000[0m
[0;32mI (60) boot:  1 phy_init         RF data          01 01 0000f000 00001000[0m
[0;32mI (67) boot:  2 factory          factory app      00 00 00010000 003f0000[0m
[0;32mI (75) boot: End of partition table[0m
[0;32mI (79) esp_image: segment 0: paddr=00010020 vaddr=3f400020 size=0b168h ( 45416) map[0m
[0;32mI (104) esp_image: segment 1: paddr=0001b190 vaddr=3ffb0000 size=01f6ch (  8044) load[0m
[0;32mI (108) esp_image: segment 2: paddr=0001d104 vaddr=40080000 size=013f4h (  5108) load[0m
[0;32mI (112) esp_image: segment 3: paddr=0001e500 vaddr=00000000 size=01b18h (  6936) [0m
[0;32mI (121) esp_image: segment 4: paddr=00020020 vaddr=400d0020 size=10a9ch ( 68252) map[0m
[0;32mI (152) boot: Loaded app from partition at offset 0x10000[0m
[0;32mI (152) boot: Disabling RNG early entropy source...[0m
tap_trace,ms,tap_src,seq,cand,csrc,jerk,int1,int2,pgood,batt_pct,gx,gy,gz,ax,ay,az
tap_trace,18175,0x00,0,0,0x00,49,0,0,-1,100,0,0,0,263,-245,16579
tap_trace,18230,0x00,0,0,0x00,64,0,0,-1,100,0,0,0,260,-247,16580
tap_trace,18286,0x00,0,0,0x00,52,0,0,-1,100,0,0,0,277,-235,16599
tap_trace,18341,0x00,0,0,0x00,64,0,0,-1,100,0,0,0,270,-233,16582
tap_trace,18397,0x00,0,0,0x00,40,0,0,-1,100,0,0,0,273,-218,16601
tap_trace,18454,0x00,0,0,0x00,92,0,0,-1,100,0,0,0,243,-245,16589
tap_trace,18509,0x00,0,0,0x00,66,0,0,-1,100,0,0,0,270,-254,16580
tap_trace,18564,0x00,0,0,0x00,88,0,0,-1,100,0,0,0,249,-249,16611
tap_trace,18620,0x00,0,0,0x00,50,0,0,-1,100,0,0,0,262,-250,16576
tap_trace,18675,0x00,0,0,0x00,15,0,0,-1,100,0,0,0,269,-244,16623
tap_trace,18732,0x00,0,0,0x00,51,0,0,-1,100,0,0,0,268,-235,16579
tap_trace,18788,0x00,1,1,0x20,18100,0,0,-1,100,0,0,0,616,-1494,17155
tap_trace,18843,0x00,1,0,0x00,18072,0,0,-1,100,0,0,0,502,-229,15239
tap_trace,18899,0x00,1,0,0x00,211,0,0,-1,100,0,0,0,225,-231,16743
tap_trace,18954,0x00,1,0,0x00,365,0,0,-1,100,0,0,0,269,-264,16551
tap_trace,19011,0x00,2,1,0x20,2803,0,0,-1,100,0,0,0,1152,820,19715
tap_trace,19067,0x00,2,0,0x00,1873,0,0,-1,100,0,0,0,131,-128,17517
tap_trace,19122,0x00,2,0,0x00,1465,0,0,-1,100,0,0,0,347,-93,16410
tap_trace,19178,0x00,2,0,0x00,615,0,0,-1,100,0,0,0,279,-206,16857
tap_trace,19241,0x01,0,1,0x11,3999,0,0,0,100,0,0,0,-42,446,12600
tap_trace,19297,0x00,0,0,0x00,4412,0,0,0,100,0,0,0,232,-330,16326
tap_trace,19352,0x00,0,0,0x00,715,0,0,0,100,0,0,0,252,-277,16384
tap_trace,19408,0x00,0,0,0x00,281,0,0,0,100,0,0,0,259,-239,16678
tap_trace,19463,0x00,0,0,0x00,175,0,0,0,100,0,0,0,267,-250,16570
tap_trace,19519,0x00,0,0,0x00,225,0,0,0,100,0,0,0,256,-259,16697
tap_trace,19575,0x00,0,0,0x00,44,0,0,0,100,0,0,0,264,-255,16598
tap_trace,19630,0x00,0,0,0x00,24,0,0,0,100,0,0,0,253,-249,16569
tap_trace,19686,0x00,0,0,0x00,119,0,0,0,100,0,0,0,235,-306,16558
tap_trace,19741,0x00,0,0,0x00,389,0,0,0,100,0,0,0,265,-217,16668
tap_trace,19797,0x00,0,0,0x00,262,0,0,0,100,0,0,0,254,-255,16613
tap_trace,19853,0x00,0,0,0x00,40,0,0,0,100,0,0,0,237,-266,16586
tap_trace,19908,0x00,0,0,0x00,68,0,0,0,100,0,0,0,230,-252,16621
tap_trace,19964,0x00,0,0,0x00,73,0,0,0,100,0,0,0,256,-254,16595
tap_trace,20019,0x00,0,0,0x00,76,0,0,0,100,0,0,0,227,-263,16589
tap_trace,20075,0x00,0,0,0x00,79,0,0,0,100,0,0,0,266,-270,16595
tap_trace,20131,0x00,0,0,0x00,54,0,0,0,100,0,0,0,252,-247,16636
tap_trace,20186,0x00,0,0,0x00,73,0,0,0,100,0,0,0,252,-306,16615
tap_trace,20242,0x00,0,0,0x00,53,0,0,0,100,0,0,0,277,-245,16611
tap_trace,20297,0x00,0,0,0x00,39,0,0,0,100,0,0,0,247,-223,16582
tap_trace,20353,0x00,0,0,0x00,40,0,0,0,100,0,0,0,252,-266,16586
tap_trace,20409,0x00,0,0,0x00,68,0,0,0,100,0,0,0,246,-242,16599
tap_trace,20464,0x00,0,0,0x00,104,0,0,0,100,0,0,0,253,-253,16596
tap_trace,20519,0x00,0,0,0x00,54,0,0,0,100,0,0,0,249,-273,16617
tap_trace,20575,0x00,0,0,0x00,79,0,0,0,100,0,0,0,257,-261,16607
tap_trace,20630,0x00,0,0,0x00,91,0,0,0,100,0,0,0,259,-258,16582
tap_trace,20686,0x00,0,0,0x00,108,0,0,0,100,0,0,0,238,-239,16609
tap_trace,20742,0x00,0,0,0x00,38,0,0,0,100,0,0,0,257,-247,16586
tap_trace,20797,0x00,0,0,0x00,111,0,0,0,100,0,0,0,229,-271,16605
tap_trace,20853,0x00,0,0,0x00,97,0,0,0,100,0,0,0,259,-249,16606
tap_trace,20908,0x00,0,0,0x00,81,0,0,0,100,0,0,0,260,-255,16608
tap_trace,20964,0x00,0,0,0x00,85,0,0,0,100,0,0,0,237,-275,16590
tap_trace,21020,0x00,0,0,0x00,103,0,0,0,100,0,0,0,231,-267,16605
tap_trace,21075,0x00,0,0,0x00,106,0,0,0,100,0,0,0,216,-277,16597
tap_trace,21131,0x00,0,0,0x00,61,0,0,0,100,0,0,0,233,-275,16592
tap_trace,21186,0x00,0,0,0x00,67,0,0,0,100,0,0,0,274,-263,16589
tap_trace,21242,0x00,0,0,0x00,81,0,0,0,100,0,0,0,245,-282,16566
tap_trace,21298,0x00,0,0,0x00,118,0,0,0,100,0,0,0,209,-255,16602
tap_trace,21353,0x00,0,0,0x00,48,0,0,0,100,0,0,0,214,-276,16561
tap_trace,21409,0x00,0,0,0x00,86,0,0,0,100,0,0,0,219,-269,16580
tap_trace,21464,0x00,0,0,0x00,84,0,0,0,100,0,0,0,244,-256,16583
tap_trace,21520,0x00,0,0,0x00,98,0,0,0,100,0,0,0,213,-291,16615
tap_trace,21576,0x00,0,0,0x00,48,0,0,0,100,0,0,0,247,-260,16596
tap_trace,21631,0x00,0,0,0x00,51,0,0,0,100,0,0,0,216,-275,16569
tap_trace,21687,0x00,0,0,0x00,289,0,0,0,100,0,0,0,252,-245,16585
tap_trace,21742,0x00,0,0,0x00,546,0,0,0,100,0,0,0,229,-269,16587
tap_trace,21798,0x00,0,0,0x00,329,0,0,0,100,0,0,0,227,-257,16615
tap_trace,21854,0x00,0,0,0x00,25,0,0,0,100,0,0,0,245,-267,16570
tap_trace,21909,0x00,0,0,0x00,47,0,0,0,100,0,0,0,285,-276,16592
tap_trace,21965,0x00,0,0,0x00,50,0,0,0,100,0,0,0,244,-253,16578
tap_trace,22020,0x00,0,0,0x00,33,0,0,0,100,0,0,0,261,-282,16586
tap_trace,22076,0x00,0,0,0x00,34,0,0,0,100,0,0,0,242,-281,16590
tap_trace,22132,0x00,0,0,0x00,95,0,0,0,100,0,0,0,249,-240,16584
tap_trace,22187,0x00,0,0,0x00,112,0,0,0,100,0,0,0,224,-281,16591
tap_trace,22243,0x00,0,0,0x00,46,0,0,0,100,0,0,0,230,-269,16589
tap_trace,22305,0x00,0,0,0x00,42,0,0,0,100,0,0,0,247,-244,16579
tap_trace,22369,0x00,0,0,0x00,65,0,0,0,100,0,0,0,255,-291,16605
tap_trace,22431,0x00,0,0,0x00,63,0,0,0,100,0,0,0,243,-268,16613
tap_trace,22494,0x00,0,0,0x00,54,0,0,0,100,0,0,0,246,-277,16602
tap_trace,22557,0x00,0,0,0x00,33,0,0,0,100,0,0,0,210,-282,16599
tap_trace,22620,0x00,0,0,0x00,27,0,0,0,100,0,0,0,212,-282,16607
tap_trace,22683,0x00,0,0,0x00,45,0,0,0,100,0,0,0,239,-261,16606
tap_trace,22745,0x00,0,0,0x00,35,0,0,0,100,0,0,0,0,-270,16600
tap_trace,22808,0x00,0,0,0x00,53,0,0,0,100,0,0,0,250,-274,16578
tap_trace,22871,0x00,0,0,0x00,59,0,0,0,100,0,0,0,240,-267,16606
tap_trace,22934,0x00,0,0,0x00,25,0,0,0,100,0,0,0,248,-247,16587
tap_trace,22996,0x00,0,0,0x00,88,0,0,0,100,0,0,0,273,-257,16579
tap_trace,23059,0x00,0,0,0x00,93,0,0,0,100,0,0,0,240,-282,16577
tap_trace,23122,0x00,0,0,0x00,105,0,0,0,100,0,0,0,252,-260,16610
tap_trace,23185,0x00,0,0,0x00,107,0,0,0,100,0,0,0,249,-272,16586
tap_trace,23248,0x00,0,0,0x00,73,0,0,0,100,0,0,0,233,-260,16605
tap_trace,23310,0x00,0,0,0x00,61,0,0,0,100,0,0,0,257,-273,16623
tap_trace,23374,0x00,0,0,0x00,89,0,0,0,100,0,0,0,245,-248,16565
tap_trace,23436,0x00,0,0,0x00,53,0,0,0,100,0,0,0,250,-286,16588
tap_trace,23499,0x00,0,0,0x00,25,0,0,0,100,0,0,0,217,-240,16560
tap_trace,23562,0x00,0,0,0x00,32,0,0,0,100,0,0,0,239,-257,16609
tap_trace,23625,0x00,0,0,0x00,32,0,0,0,100,0,0,0,216,-253,16589
tap_trace,23688,0x00,0,0,0x00,66,0,0,0,100,0,0,0,231,-286,16601
tap_trace,23750,0x00,0,0,0x00,285,0,0,0,100,0,0,0,219,-23,16600
tap_trace,23813,0x00,0,0,0x00,287,0,0,0,100,0,0,0,243,-243,16606
tap_trace,23876,0x00,0,0,0x00,97,0,0,0,100,0,0,0,258,-291,16615
tap_trace,23939,0x00,0,0,0x00,98,0,0,0,100,0,0,0,231,-255,16594
tap_trace,24002,0x00,0,0,0x00,86,0,0,0,100,0,0,0,235,-298,16600
tap_trace,24064,0x00,0,0,0x00,51,0,0,0,100,0,0,0,233,-265,16613
tap_trace,24127,0x00,0,0,0x00,38,0,0,0,100,0,0,0,231,-278,16600
tap_trace,24190,0x00,0,0,0x00,26,0,0,0,100,0,0,0,230,-249,16620
tap_trace,24253,0x00,0,0,0x00,83,0,0,0,100,0,0,0,231,-290,16620
tap_trace,24316,0x00,0,0,0x00,67,0,0,0,100,0,0,0,253,-297,16601
tap_trace,24372,0x00,0,0,0x00,69,0,0,0,100,0,0,0,240,-238,16563
tap_trace,24427,0x00,0,0,0x00,27,0,0,0,100,0,0,0,214,-274,16601
tap_trace,24483,0x00,0,0,0x00,38,0,0,0,100,0,0,0,237,-277,16589
tap_trace,24538,0x00,0,0,0x00,26,0,0,0,100,0,0,0,242,-256,16570
tap_trace,24594,0x00,0,0,0x00,86,0,0,0,100,0,0,0,232,-265,16617
tap_trace,24650,0x00,0,0,0x00,79,0,0,0,100,0,0,0,240,-265,16602
tap_trace,24705,0x00,0,0,0x00,57,0,0,0,100,0,0,0,233,-267,16603
tap_trace,24761,0x00,0,0,0x00,28,0,0,0,100,0,0,0,252,-275,16595
tap_trace,24816,0x00,0,0,0x00,85,0,0,0,100,0,0,0,259,-283,16657
tap_trace,24872,0x00,0,0,0x00,167,0,0,0,100,0,0,0,253,-256,16575
tap_trace,24928,0x00,0,0,0x00,187,0,0,0,100,0,0,0,235,-298,16613
tap_trace,24983,0x00,0,0,0x00,157,0,0,0,100,0,0,0,281,-233,16597
tap_trace,25039,0x00,0,0,0x00,143,0,0,0,100,0,0,0,243,-236,16569
tap_trace,25094,0x00,0,0,0x00,91,0,0,0,100,0,0,0,218,-283,16550
tap_trace,25150,0x00,0,0,0x00,46,0,0,0,100,0,0,0,258,-243,16579
tap_trace,25206,0x00,0,0,0x00,43,0,0,0,100,0,0,0,266,-261,16622
tap_trace,25261,0x00,0,0,0x00,31,0,0,0,100,0,0,0,249,-273,16616
tap_trace,25317,0x00,0,0,0x00,32,0,0,0,100,0,0,0,221,-277,16639
tap_trace,25372,0x00,0,0,0x00,39,0,0,0,100,0,0,0,239,-255,16638
tap_trace,25427,0x00,0,0,0x00,48,0,0,0,100,0,0,0,245,-243,16593
tap_trace,25484,0x00,0,0,0x00,64,0,0,0,100,0,0,0,234,-256,16595
tap_trace,25539,0x00,0,0,0x00,65,0,0,0,100,0,0,0,245,-213,16598
tap_trace,25595,0x00,0,0,0x00,2490,0,0,0,100,0,0,0,-635,-1617,16512
tap_trace,25650,0x00,0,0,0x00,3795,0,0,0,100,0,0,0,-1188,1050,16406
tap_trace,25705,0x00,0,0,0x00,3427,0,0,0,100,0,0,0,2171,628,17289
tap_trace,25761,0x00,0,0,0x00,4507,0,0,0,100,0,0,0,-1646,408,17713
tap_trace,25817,0x00,0,0,0x00,4629,0,0,0,100,0,0,0,1727,-136,18234
tap_trace,25872,0x00,0,0,0x00,4292,0,0,0,100,0,0,0,-1792,-338,18054
tap_trace,25928,0x00,0,0,0x00,3175,0,0,0,100,0,0,0,-3399,-791,17912
tap_trace,25983,0x00,0,0,0x00,6298,0,0,0,100,0,0,0,-6724,572,13939
tap_trace,26039,0x00,0,0,0x00,5974,0,0,0,100,0,0,0,-8461,-1707,15442
tap_trace,26095,0x00,0,0,0x00,10327,0,0,0,100,0,0,0,-11432,921,10751
tap_trace,26150,0x00,0,0,0x00,7458,0,0,0,100,0,0,0,-15782,-215,6829
tap_trace,26206,0x00,0,0,0x00,13387,0,0,0,100,0,0,0,-14192,2466,8299
tap_trace,26261,0x00,0,0,0x00,12368,0,0,0,100,0,0,0,-14717,321,6533
tap_trace,26317,0x00,0,0,0x00,11943,0,0,0,100,0,0,0,-18816,3906,7446
tap_trace,26373,0x00,0,0,0x00,7029,0,0,0,100,0,0,0,-16106,458,5893
tap_trace,26428,0x00,0,0,0x00,3417,0,0,0,100,0,0,0,-14417,-583,6185
tap_trace,26484,0x00,0,0,0x00,4294,0,0,0,100,0,0,0,-15829,537,4843
tap_trace,26539,0x00,0,0,0x00,11321,0,0,0,100,0,0,0,-17209,3737,-1167
tap_trace,26595,0x00,0,0,0x00,11198,0,0,0,100,0,0,0,-13458,4165,-14503
tap_trace,26651,0x00,0,0,0x00,14798,0,0,0,100,0,0,0,-16477,1104,401
tap_trace,26706,0x00,0,0,0x00,3968,0,0,0,100,0,0,0,-17472,46,1852
tap_trace,26762,0x00,0,0,0x00,2039,0,0,0,100,0,0,0,-16249,128,2075
tap_trace,26817,0x00,0,0,0x00,3370,0,0,0,100,0,0,0,-15919,-795,-549
tap_trace,26873,0x00,0,0,0x00,2082,0,0,0,100,0,0,0,-16437,-666,1378
tap_trace,26929,0x00,0,0,0x00,6151,0,0,0,100,0,0,0,-14311,113,-3634
tap_trace,26984,0x00,0,0,0x00,3919,0,0,0,100,0,0,0,-15509,-560,-1785
tap_trace,27040,0x00,0,0,0x00,2452,0,0,0,100,0,0,0,-15757,34,-986
tap_trace,27095,0x00,0,0,0x00,4242,0,0,0,100,0,0,0,-16590,-323,1393
tap_trace,27151,0x00,0,0,0x00,1359,0,0,0,100,0,0,0,-16806,-1253,1973
tap_trace,27207,0x00,0,0,0x00,4737,0,0,0,100,0,0,0,-15984,2619,1782
tap_trace,27262,0x00,0,0,0x00,15586,0,0,0,100,0,0,0,-21353,-2981,6035
tap_trace,27318,0x00,0,0,0x00,7206,0,0,0,100,0,0,0,-19891,865,2965
tap_trace,27373,0x00,0,0,0x00,8976,0,0,0,100,0,0,0,-13901,-382,-19
tap_trace,27429,0x00,0,0,0x00,15687,0,0,0,100,0,0,0,-10820,-8344,-3254
tap_trace,27485,0x00,0,0,0x00,5521,0,0,0,100,0,0,0,-11844,-11415,-3911
tap_trace,27540,0x00,0,0,0x00,11069,0,0,0,100,0,0,0,-5348,-13702,-5574
tap_trace,27596,0x00,0,0,0x00,2169,0,0,0,100,0,0,0,-4566,-13373,-6271
tap_trace,27651,0x00,0,0,0x00,5661,0,0,0,100,0,0,0,-8183,-12906,-4474
tap_trace,27707,0x00,0,0,0x00,4990,0,0,0,100,0,0,0,-6784,-15665,-5958
tap_trace,27763,0x00,0,0,0x00,4297,0,0,0,100,0,0,0,-5696,-16254,-3949
tap_trace,27818,0x00,0,0,0x00,19234,0,0,0,100,0,0,0,-12813,-9878,2572
tap_trace,27874,0x00,0,0,0x00,12440,0,0,0,100,0,0,0,-13499,-4028,-3913
tap_trace,27929,0x00,0,0,0x00,27219,0,0,0,100,0,0,0,-18499,7367,5205
tap_trace,27985,0x00,0,0,0x00,20299,0,0,0,100,0,0,0,-11615,-1715,8832
tap_trace,28041,0x00,0,0,0x00,7346,0,0,0,100,0,0,0,-13245,-5517,6579
tap_trace,28096,0x00,0,0,0x00,19802,0,0,0,100,0,0,0,-6930,-9892,16537
tap_trace,28151,0x00,0,0,0x00,5496,0,0,0,100,0,0,0,-4498,-9974,13526
tap_trace,28207,0x00,0,0,0x00,2996,0,0,0,100,0,0,0,-1851,-9897,14294
tap_trace,28263,0x00,0,0,0x00,8202,0,0,0,100,0,0,0,2812,-11859,12898
tap_trace,28318,0x00,0,0,0x00,3713,0,0,0,100,0,0,0,1960,-12312,10632
tap_trace,28374,0x00,0,0,0x00,2868,0,0,0,100,0,0,0,332,-11183,11156
tap_trace,28429,0x00,0,0,0x00,2142,0,0,0,100,0,0,0,147,-11419,12981
tap_trace,28485,0x00,0,0,0x00,7255,0,0,0,100,0,0,0,-4833,-8819,12981
tap_trace,28541,0x00,0,0,0x00,14941,0,0,0,100,0,0,0,-5107,-4290,1946
tap_trace,28596,0x00,0,0,0x00,17672,0,0,0,100,0,0,0,-15274,-6184,-3077
tap_trace,28652,0x00,0,0,0x00,14226,0,0,0,100,0,0,0,-20927,1679,-2777
tap_trace,28707,0x00,0,0,0x00,11797,0,0,0,100,0,0,0,-16280,-1029,1233
tap_trace,28763,0x00,0,0,0x00,10149,0,0,0,100,0,0,0,-20362,1594,-1724
tap_trace,28819,0x00,0,0,0x00,8221,0,0,0,100,0,0,0,-15742,766,989
tap_trace,28874,0x00,0,0,0x00,3577,0,0,0,100,0,0,0,-18504,1503,767
tap_trace,28930,0x00,0,0,0x00,4139,0,0,0,100,0,0,0,-16675,1797,2736
tap_trace,28985,0x00,0,0,0x00,9880,0,0,0,100,0,0,0,-13192,-1025,-1199
tap_trace,29041,0x0c,1,1,0x11,9115,0,0,0,100,0,0,0,-24269,4448,3755
tap_trace,29097,0x00,1,0,0x00,15526,0,0,0,100,0,0,0,-16613,-1541,1349
tap_trace,29152,0x00,1,0,0x00,3082,0,0,0,100,0,0,0,-15932,1403,68
tap_trace,29208,0x00,1,0,0x00,2400,0,0,0,100,0,0,0,-16313,-113,-168
tap_trace,29263,0x00,1,0,0x00,711,0,0,0,100,0,0,0,-16482,-300,-102
tap_trace,29319,0x00,1,0,0x00,2106,0,0,0,100,0,0,0,-15963,-346,-338
tap_trace,29375,0x00,1,0,0x00,4145,0,0,0,100,0,0,0,-17634,-161,2655
tap_trace,29430,0x00,1,0,0x00,2679,0,0,0,100,0,0,0,-16426,41,364
tap_trace,29486,0x00,1,0,0x00,2108,0,0,0,100,0,0,0,-16137,-99,-1192
tap_trace,29541,0x00,1,0,0x00,1271,0,0,0,100,0,0,0,-16453,-778,745
tap_trace,29597,0x00,1,0,0x00,2136,0,0,0,100,0,0,0,-16246,214,678
tap_trace,29653,0x00,1,0,0x00,1276,0,0,0,100,0,0,0,-16420,542,803
tap_trace,29708,0x00,1,0,0x00,1105,0,0,0,100,0,0,0,-16358,-215,441
tap_trace,29764,0x00,0,0,0x00,220,0,0,0,100,0,0,0,-16393,-151,483
tap_trace,29819,0x00,0,0,0x00,136,0,0,0,100,0,0,0,-16399,-192,271
tap_trace,29875,0x00,0,0,0x00,206,0,0,0,100,0,0,0,-16418,-184,186
tap_trace,29931,0x00,0,0,0x00,1347,0,0,0,100,0,0,0,-16219,-46,1254
tap_trace,29986,0x00,0,0,0x00,3767,0,0,0,100,0,0,0,-14111,-196,-155
tap_trace,30042,0x00,0,0,0x00,2790,0,0,0,100,0,0,0,-15716,678,-220
tap_trace,30097,0x00,0,0,0x00,3161,0,0,0,100,0,0,0,-15841,-544,813
tap_trace,30153,0x00,0,0,0x00,2614,0,0,0,100,0,0,0,-16542,625,366
tap_trace,30209,0x00,0,0,0x00,1367,0,0,0,100,0,0,0,-16384,77,842
tap_trace,30264,0x00,0,0,0x00,1172,0,0,0,100,0,0,0,-16315,-380,1509
tap_trace,30320,0x00,0,0,0x00,1055,0,0,0,100,0,0,0,-16377,-101,759
tap_trace,30375,0x00,1,1,0x20,3746,0,0,0,100,0,0,0,-15934,-681,3913
tap_trace,30431,0x00,1,0,0x00,3454,0,0,0,100,0,0,0,-16399,213,990
tap_trace,30487,0x00,1,0,0x00,1229,0,0,0,100,0,0,0,-16533,-357,212
tap_trace,30542,0x00,1,0,0x00,4345,0,0,0,100,0,0,0,-16216,-45,3945
tap_trace,30598,0x00,1,0,0x00,3749,0,0,0,100,0,0,0,-16126,271,1027
tap_trace,30653,0x00,1,0,0x00,4403,0,0,0,100,0,0,0,-17439,-1050,-1759
tap_trace,30709,0x00,1,0,0x00,3574,0,0,0,100,0,0,0,-16490,-580,149
tap_trace,30765,0x00,1,0,0x00,1285,0,0,0,100,0,0,0,-16295,-187,1112
tap_trace,30820,0x00,1,0,0x00,139,0,0,0,100,0,0,0,-16194,-199,1253
tap_trace,30876,0x00,1,0,0x00,584,0,0,0,100,0,0,0,-16297,-209,1388
tap_trace,30931,0x00,1,0,0x00,1436,0,0,0,100,0,0,0,-16137,-229,506
tap_trace,30987,0x00,1,0,0x00,307,0,0,0,100,0,0,0,-16402,-226,183
tap_trace,31043,0x00,1,0,0x00,181,0,0,0,100,0,0,0,-16402,-152,241
tap_trace,31098,0x00,0,0,0x00,231,0,0,0,100,0,0,0,-16384,-142,396
tap_trace,31154,0x00,0,0,0x00,370,0,0,0,100,0,0,0,-16390,-164,877
tap_trace,31209,0x00,0,0,0x00,722,0,0,0,100,0,0,0,-16373,-493,317
tap_trace,31265,0x00,0,0,0x00,306,0,0,0,100,0,0,0,-16456,-387,364
tap_trace,31321,0x00,0,0,0x00,719,0,0,0,100,0,0,0,-16620,-13,173
tap_trace,31376,0x00,0,0,0x00,469,0,0,0,100,0,0,0,-16427,-100,545
tap_trace,31431,0x00,0,0,0x00,329,0,0,0,100,0,0,0,-16140,-119,401
tap_trace,31487,0x00,0,0,0x00,794,0,0,0,100,0,0,0,-16498,-280,534
tap_trace,31542,0x00,0,0,0x00,1041,0,0,0,100,0,0,0,-16403,153,391
tap_trace,31598,0x00,0,0,0x00,1127,0,0,0,100,0,0,0,-16414,-605,166
tap_trace,31654,0x00,0,0,0x00,1297,0,0,0,100,0,0,0,-16402,252,-249
tap_trace,31709,0x00,0,0,0x00,1038,0,0,0,100,0,0,0,-16388,-324,313
tap_trace,31765,0x00,0,0,0x00,294,0,0,0,100,0,0,0,-16398,-120,323
tap_trace,31820,0x00,0,0,0x00,604,0,0,0,100,0,0,0,-16401,-483,712
tap_trace,31876,0x00,0,0,0x00,391,0,0,0,100,0,0,0,-16367,-127,680
tap_trace,31932,0x00,0,0,0x00,338,0,0,0,100,0,0,0,-16400,109,380
tap_trace,31987,0x00,0,0,0x00,1088,0,0,0,100,0,0,0,-16437,-427,32
tap_trace,32043,0x00,0,0,0x00,481,0,0,0,100,0,0,0,-16428,-261,49
tap_trace,32098,0x00,0,0,0x00,796,0,0,0,100,0,0,0,-16378,-140,804
tap_trace,32154,0x00,0,0,0x00,148,0,0,0,100,0,0,0,-16403,-306,634
tap_trace,32210,0x00,0,0,0x00,165,0,0,0,100,0,0,0,-16402,-184,451
tap_trace,32265,0x00,0,0,0x00,440,0,0,0,100,0,0,0,-16395,-149,199
tap_trace,32321,0x00,0,0,0x00,303,0,0,0,100,0,0,0,-16391,-114,440
tap_trace,32376,0x00,0,0,0x00,54,0,0,0,100,0,0,0,-16400,-155,412
tap_trace,32432,0x00,0,0,0x00,208,0,0,0,100,0,0,0,-16396,-137,272
tap_trace,32488,0x00,0,0,0x00,134,0,0,0,100,0,0,0,-16396,-120,417
tap_trace,32543,0x00,0,0,0x00,108,0,0,0,100,0,0,0,-16397,-145,405
tap_trace,32599,0x00,0,0,0x00,195,0,0,0,100,0,0,0,-16398,-162,281
tap_trace,32654,0x00,0,0,0x00,127,0,0,0,100,0,0,0,-16401,-140,411
tap_trace,32710,0x00,0,0,0x00,22,0,0,0,100,0,0,0,-16436,-160,412
tap_trace,32765,0x00,1,1,0x20,2660,0,0,0,100,0,0,0,-15769,-844,-1621
tap_trace,32821,0x00,1,0,0x00,4586,0,0,0,100,0,0,0,-15874,-162,2156
tap_trace,32876,0x00,1,0,0x00,5416,0,0,0,100,0,0,0,-16655,-390,-1926
tap_trace,32932,0x0a,2,1,0x11,14936,0,0,0,100,0,0,0,-8275,1008,3485
tap_trace,32988,0x00,2,0,0x00,12304,0,0,0,100,0,0,0,-16305,-495,712
tap_trace,33044,0x00,2,0,0x00,764,0,0,0,100,0,0,0,-16250,-175,591
tap_trace,33099,0x00,2,0,0x00,89,0,0,0,100,0,0,0,-16398,-162,589
tap_trace,33162,0x0c,0,1,0x11,6640,0,0,0,100,0,0,0,-16498,233,-5637
tap_trace,33217,0x00,0,0,0x00,5716,0,0,0,100,0,0,0,-16610,33,-156
tap_trace,33273,0x00,0,0,0x00,1600,0,0,0,100,0,0,0,-16303,-266,772
tap_trace,33329,0x00,0,0,0x00,538,0,0,0,100,0,0,0,-16336,-133,438
tap_trace,33384,0x00,0,0,0x00,287,0,0,0,100,0,0,0,-16402,-141,192
tap_trace,33440,0x00,0,0,0x00,290,0,0,0,100,0,0,0,-16388,-147,348
tap_trace,33495,0x00,0,0,0x00,277,0,0,0,100,0,0,0,-16352,-182,559
tap_trace,33551,0x00,0,0,0x00,81,0,0,0,100,0,0,0,-16383,-198,502
tap_trace,33607,0x00,0,0,0x00,233,0,0,0,100,0,0,0,-16397,-124,404
tap_trace,33662,0x00,0,0,0x00,129,0,0,0,100,0,0,0,-16400,-177,318
tap_trace,33718,0x00,0,0,0x00,55,0,0,0,100,0,0,0,-16405,-152,332
tap_trace,33773,0x00,0,0,0x00,84,0,0,0,100,0,0,0,-16631,-117,408
tap_trace,33829,0x00,0,0,0x00,52,0,0,0,100,0,0,0,-16382,-193,329
tap_trace,33885,0x00,0,0,0x00,165,0,0,0,100,0,0,0,-16392,-142,441
tap_trace,33940,0x00,0,0,0x00,111,0,0,0,100,0,0,0,-16404,-171,428
tap_trace,33996,0x00,0,0,0x00,78,0,0,0,100,0,0,0,-16394,-158,475
tap_trace,34051,0x00,0,0,0x00,51,0,0,0,100,0,0,0,-16395,-164,431
tap_trace,34107,0x00,0,0,0x00,86,0,0,0,100,0,0,0,-16401,-181,355
